length,trace,word_len
7.425953302346791,-41.0,3
9.16972667824471,-98.0,7
5.986445692252767,20.0,4
4.584863339122376,10.0,6
6.17793980968921,22.0,2
3.8496946004768713,-7.0,3
7.050988696156346,34.0,6
2.633915793849788,4.0,3
1.9248473002387554,3.0,3
10.969559431423141,241.0,6
14.229537574767177,-1230.0,5
12.17353912316606,440.0,5
17.508637030713633,6338.0,8
13.943335449437429,1066.0,6
14.165095728750146,-1191.0,8
8.438582744024163,-68.0,4
5.774541900715247,-18.0,3
10.961243123557502,240.0,5
4.369287583210244,9.0,5
2.633915793849788,-4.0,4
10.95289208955091,239.0,5
9.734950547210683,130.0,4
7.425953302346791,41.0,5
4.1268741377911535,8.0,6
12.95393999203475,-650.0,6
16.71592582169061,4264.0,6
10.902040066237996,-233.0,4
16.494963871370096,-3818.0,7
8.763740696080134,-80.0,4
8.050065321103236,56.0,4
11.255216348301271,-278.0,5
8.738575166420436,79.0,3
6.588924585484386,-27.0,2
6.17793980968921,22.0,5
7.165492877844295,-36.0,3
3.133598473944913,-5.0,3
10.91913481182249,235.0,8
11.524082987568312,-318.0,5
11.394164451122345,298.0,7
14.909439228931712,1728.0,6
8.28576535697017,63.0,5
7.425953302346791,41.0,3
10.768948040250155,218.0,8
6.9911760407878445,33.0,4
9.607907703442002,-122.0,4
11.837773255851769,372.0,7
5.407151661862814,15.0,3
14.964237213023903,1776.0,7
9.994333233751057,148.0,4
15.690831766573561,2554.0,8
13.984191165275137,1088.0,8
3.133598473944913,-5.0,6
10.46216003774144,-187.0,7
6.800168828226681,-30.0,3
7.050988696156346,-34.0,7
8.837390834461338,83.0,8
6.73220928585022,-29.0,7
9.734950547210683,-130.0,7
10.750513947049068,-216.0,7
7.901747381548901,52.0,7
13.155718846667073,719.0,7
8.050065321103236,-56.0,5
5.774541900715247,-18.0,4
10.099629826658616,-156.0,5
8.496582195828777,70.0,5
8.999372381342997,-90.0,4
6.661853105282506,-28.0,4
5.5373187666271555,-16.0,6
11.710127423976198,349.0,8
16.91658407699042,4714.0,7
10.535663175398534,194.0,5
19.95143036873855,-21498.0,8
15.508104909988676,-2331.0,7
11.99289180119188,-402.0,5
5.267831587699277,-14.0,2
14.930164816741858,1746.0,6
11.982916594098775,400.0,8
11.339738064324026,-290.0,7
11.420832105526305,302.0,7
3.525494348078233,6.0,2
9.688250161135548,127.0,7
15.764629553161614,-2650.0,8
9.364090964429282,-108.0,4
15.451542493673347,2266.0,8
10.418912581905255,183.0,4
18.599082018136837,10933.0,6
13.653088094400363,922.0,8
14.838760446987616,1668.0,6
5.267831587699277,14.0,4
19.670203273606493,18678.0,7
12.127559600629812,430.0,7
14.801240408408866,-1637.0,5
14.751763512241615,1597.0,7
4.1268741377911535,-8.0,2
9.086363179342458,-94.0,3
15.660055848873318,-2515.0,7
1.9248473002387554,3.0,2
8.253748275582243,-62.0,6
12.164427395534288,-438.0,5
4.779052869148454,11.0,5
6.661853105282506,28.0,3
11.634204604271526,-336.0,7
13.600337656453357,-898.0,5
10.675029929989146,-208.0,7
10.927627699862589,236.0,5
11.35348414756544,-292.0,7
5.267831587699277,14.0,4
2.633915793849788,4.0,2
7.862881886598607,51.0,3
11.616266943662836,-333.0,5
3.8496946004768713,-7.0,3
12.944687811256538,647.0,6
11.181946114594751,-268.0,4
9.994333233751057,-148.0,6
11.121333675575727,-260.0,8
9.043340817314593,92.0,7
7.109061467116194,-35.0,6
22.007064296037758,-60086.0,8
8.607764856227995,-74.0,3
6.9911760407878445,33.0,5
14.702315628921824,1558.0,8
4.584863339122376,10.0,2
11.034873534604742,249.0,5
4.1268741377911535,8.0,3
12.437192302954257,-502.0,5
7.220373301588997,37.0,6
9.32670016516862,-106.0,7
5.986445692252767,-20.0,4
6.800168828226681,30.0,3
11.911661315615378,-386.0,7
8.607764856227995,74.0,5
9.14920936067145,97.0,5
13.96572378188968,-1078.0,4
11.367136395768707,-294.0,5
17.918108996372048,-7778.0,7
19.33337737276903,-15783.0,7
9.24975336509101,102.0,3
6.352626361183315,24.0,6
17.672166339707278,-6878.0,8
12.969265809521206,-655.0,7
4.1268741377911535,-8.0,6
11.026824973326663,248.0,6
19.32283197455888,15700.0,8
8.188133337264171,60.0,4
7.425953302346791,41.0,5
19.319517127084758,-15674.0,8
11.586008626384162,328.0,5
10.19965849100124,164.0,4
3.133598473944913,5.0,3
13.559841232294874,-880.0,8
2.633915793849788,-4.0,2
18.09423059402565,-8494.0,8
3.525494348078233,-6.0,2
11.159431171478017,265.0,4
7.376507734722595,40.0,3
5.986445692252767,-20.0,2
19.502070851906428,-17172.0,6
16.8797600832494,4628.0,8
5.5373187666271555,-16.0,7
7.376507734722595,-40.0,6
11.074637533254295,254.0,5
3.525494348078233,-6.0,2
3.8496946004768713,7.0,3
3.525494348078233,-6.0,3
3.525494348078233,-6.0,5
2.633915793849788,4.0,3
5.5373187666271555,-16.0,3
7.050988696156346,-34.0,4
9.541225596569241,118.0,4
5.986445692252767,20.0,3
16.431094677644023,3698.0,6
13.932046594216969,-1060.0,7
6.17793980968921,-22.0,2
5.267831587699277,14.0,5
8.607764856227995,74.0,4
4.584863339122376,10.0,3
8.253748275582243,62.0,4
3.525494348078233,-6.0,2
13.829459813142927,-1007.0,6
15.744910009657193,-2624.0,8
3.133598473944913,5.0,8
4.584863339122376,10.0,3
5.407151661862814,-15.0,7
7.823245530429178,50.0,6
5.659470075048787,17.0,5
13.754590017367066,970.0,7
18.800764089894464,-12093.0,7
11.646074284346346,-338.0,4
20.102090230065254,-23180.0,7
7.521317687065102,-43.0,5
15.028508711023754,1834.0,8
7.823245530429178,-50.0,6
7.050988696156346,34.0,5
10.616486378198003,202.0,4
9.750278092889243,-131.0,6
7.823245530429178,-50.0,7
16.295734092398884,-3456.0,8
8.607764856227995,74.0,4
5.986445692252767,-20.0,8
4.1268741377911535,-8.0,3
7.656336942666203,-46.0,4
7.165492877844295,36.0,3
8.954415314453843,-88.0,4
10.576483044234516,-198.0,8
15.254114359520347,2053.0,6
7.050988696156346,-34.0,3
4.1268741377911535,8.0,3
6.513227909600108,26.0,3
9.9115549211539,-142.0,4
10.396933011538747,-181.0,6
15.496919675576352,2318.0,5
6.588924585484386,27.0,3
7.901747381548901,-52.0,4
20.154041203060213,-23790.0,8
1.9248473002387554,-3.0,3
13.396533067420876,-811.0,6
8.120291225496807,-58.0,5
4.1268741377911535,8.0,3
10.36350397425253,178.0,7
9.980772613103712,147.0,8
12.608890920519539,547.0,6
15.832885454236223,-2742.0,6
7.273785836928269,-38.0,3
9.624236501192069,123.0,4
16.77781023882964,4398.0,7
9.307739269733306,105.0,7
7.823245530429178,50.0,3
5.774541900715247,18.0,8
4.1268741377911535,-8.0,3
5.267831587699277,-14.0,2
10.407952992237915,182.0,4
7.699389200953656,47.0,4
4.584863339122376,-10.0,4
15.00326830595858,1811.0,6
7.050988696156346,-34.0,6
16.563447852703064,3951.0,7
9.9115549211539,142.0,6
4.584863339122376,-10.0,5
10.099629826658616,-156.0,3
6.800168828226681,-30.0,4
13.266633403947884,760.0,8
7.165492877844295,-36.0,4
6.513227909600108,26.0,8
6.661853105282506,28.0,2
3.133598473944913,-5.0,4
18.38292661164347,-9813.0,8
2.633915793849788,4.0,2
17.491523948103566,6284.0,7
10.418912581905255,183.0,5
4.955777460576964,-12.0,2
8.120291225496807,58.0,5
5.267831587699277,14.0,3
8.120291225496807,-58.0,3
15.191779330399132,1990.0,8
11.074637533254295,254.0,5
6.588924585484386,-27.0,2
7.656336942666203,46.0,5
9.288596861390745,-104.0,3
6.588924585484386,27.0,4
5.774541900715247,18.0,3
11.0588266801998,252.0,5
