u,v,t_u,t_v,distance,score_diff,score_mean,color,color_reason
7,8,163.03070968718197,165.53706918790044,2.5063595007184745,0.07200869305313962,4.440906826454681,green,boundary-road
7,9,163.03070968718197,167.1844399781745,4.1537302909925415,0.4519550937124386,4.702888719837469,green,boundary-road
7,10,163.03070968718197,169.09451541556882,6.063805728386853,0.42242703602786236,4.688124690995181,green,boundary-road
7,11,163.03070968718197,169.9119764794117,6.881266792229724,0.1959851890252704,4.378918578468615,green,boundary-road
8,9,165.53706918790044,167.1844399781745,1.647370790274067,0.5239637867655782,4.6668843733109,green,boundary-road
8,10,165.53706918790044,169.09451541556882,3.557446227668379,0.494435729081002,4.652120344468612,green,boundary-road
8,11,165.53706918790044,169.9119764794117,4.374907291511249,0.12397649597213078,4.342914231942045,green,boundary-road
8,12,165.53706918790044,173.41153651959155,7.874467331691108,0.18710833723531195,4.498456648545766,green,boundary-road
9,10,167.1844399781745,169.09451541556882,1.9100754373943118,0.029528057684576225,4.9141022378514005,green,boundary-road
9,11,167.1844399781745,169.9119764794117,2.727536501237182,0.647940282737709,4.604896125324834,green,boundary-road
9,12,167.1844399781745,173.41153651959155,6.2270965414170405,0.33685544953026625,4.760438541928556,blue,local-road
9,13,167.1844399781745,174.7541915233657,7.569751545191195,0.07458051140693644,4.966156522397156,violet,bridge/gap-road
10,11,169.09451541556882,169.9119764794117,0.8174610638428703,0.6184122250531328,4.590132096482546,green,boundary-road
10,12,169.09451541556882,173.41153651959155,4.317021104022729,0.30732739184569,4.745674513086268,blue,local-road
10,13,169.09451541556882,174.7541915233657,5.659676107796884,0.10410856909151267,4.951392493554868,red,energy-similar
10,14,169.09451541556882,176.44143429771043,7.346918882141608,0.21875969696095243,4.789958360528637,violet,bridge/gap-road
11,12,169.9119764794117,173.41153651959155,3.4995600401798583,0.31108483320744273,4.436468400559701,blue,local-road
11,13,169.9119764794117,174.7541915233657,4.842215043954013,0.7225207941446454,4.642186381028303,blue,local-road
11,14,169.9119764794117,176.44143429771043,6.529457818298738,0.3996525280921803,4.480752248002069,violet,bridge/gap-road
11,15,169.9119764794117,178.37740777609997,8.46543129668828,0.2816611095869108,4.421756538749435,violet,bridge/gap-road
12,13,173.41153651959155,174.7541915233657,1.342655003774155,0.4114359609372027,4.797728797632024,blue,local-road
12,14,173.41153651959155,176.44143429771043,3.0298977781188796,0.08856769488473759,4.636294664605791,red,energy-similar
